Combination_ID,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_0,0,0,0,0,lc101,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.28511023521423,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc102,1160.6,10,1160.5116137199673,10,828.9368669428338,True,60.1827495098114,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc103,1407.6,9,1159.0105788377905,10,827.8646991698504,True,61.06129240989685,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc104,1169.6,9,1146.0399771180334,10,818.5999836557382,True,60.94697690010071,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc105,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.131771087646484,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc106,1160.6,10,1160.5116137199673,10,828.9368669428338,True,60.93941926956177,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc107,1160.6,10,1160.5116137199673,10,828.9368669428338,True,60.64672112464905,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc108,1156.3999999999999,10,1157.0148873174508,10,826.4392052267506,True,61.195053577423096,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc109,1361.36,9,1158.943258572759,10,827.8166132662566,True,60.68596577644348,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc201,663.0400000000001,3,662.5433434720816,3,591.5565566715013,True,60.150192737579346,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc202,663.0400000000001,3,662.5433434720816,3,591.5565566715013,True,60.381388425827026,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc203,661.9200000000001,3,662.1142559143073,3,591.1734427806314,True,60.38206481933594,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc204,661.9200000000001,3,668.3728318720863,3,596.7614570286485,True,60.92976212501526,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc205,659.6800000000001,3,659.5410781718344,3,588.8759626534236,True,61.53166151046753,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc206,658.5600000000001,3,659.1119906140601,3,588.4928487625536,True,60.51170372962952,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc207,658.5600000000001,3,658.880679997358,3,588.2863214262125,True,61.8857638835907,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lc208,658.5600000000001,3,662.6166081276881,3,591.6219715425786,True,60.274669885635376,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr101,2905.76,19,2905.4066616450796,19,1650.799239571068,True,60.998783349990845,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr102,2499.84,17,2499.1183270546658,17,1487.5704327706342,True,60.92768883705139,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr103,1965.3600000000001,13,1964.8667755364577,13,1292.6755102213538,True,61.156110763549805,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr104,1377.6799999999998,9,1493.7973496876698,10,1066.9981069197643,True,60.47097945213318,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr105,2148.12,14,2148.2931879400417,14,1377.1110179102832,True,60.5433669090271,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr106,1854.44,12,1853.872648317519,12,1252.616654268594,True,60.577242374420166,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr107,1555.3999999999999,10,1555.8384463562165,10,1111.3131759687262,True,60.61654090881348,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr108,1317.84,9,1317.7937858608357,9,968.9660190153205,True,60.56192946434021,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr109,1740.96,11,1855.006790550252,12,1253.382966588008,True,60.68543982505798,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr110,1622.6,10,1792.7650229554358,12,1211.3277182131324,True,60.023396492004395,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr111,1552.6,10,1552.4610226152104,10,1108.900730439436,True,60.94313144683838,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr112,1365.4399999999998,9,1365.1231170089493,9,1003.7669978006982,True,61.237884759902954,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr201,1453.4799999999998,4,1453.7514043481353,4,1253.233969265634,True,60.24923515319824,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr202,1341.7600000000002,3,1450.1193718544444,4,1250.1029067710729,True,61.105056285858154,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr203,1062.88,3,1068.4012076140611,3,953.9296496554117,True,61.61932682991028,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr204,916.9200000000001,2,999.9889870274528,3,892.8473098459399,True,60.26183581352234,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr205,1180.48,3,1180.500865911688,3,1054.0186302782927,True,61.57955241203308,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr206,1043.8400000000001,3,1043.4204878577468,3,931.625435587274,True,66.90159344673157,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr207,975.24,2,1044.3667256217525,3,932.4702907337074,True,60.560349464416504,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr208,793.8000000000001,2,793.6358791024517,2,734.8480362059737,True,70.42324447631836,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr209,1042.72,3,1102.4744191465247,3,984.3521599522542,True,61.056849241256714,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr210,1079.68,3,1079.9303900567684,3,964.223562550686,True,64.30924701690674,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lr211,984.96,2,1049.782931745567,3,937.3061890585419,True,62.11959934234619,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc101,2666.04,14,2725.1432243917397,15,1703.2145152448372,True,60.88486456871033,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc102,2305.84,12,2399.7049577923713,13,1578.7532617055074,True,60.848421573638916,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc103,1812.96,11,1812.5814501625086,11,1258.7371181684089,True,61.17162084579468,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc104,1579.1999999999998,10,1579.7616391067781,10,1128.4011707905559,True,61.267449378967285,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc105,2489.76,13,2498.692292120573,13,1643.876507974061,True,60.049826860427856,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc106,2052.0,11,2300.482316087644,13,1513.4752079523973,True,60.54758596420288,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc107,1771.2,11,1771.4085763352643,11,1230.144844677267,True,60.375978231430054,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc108,1605.8,10,1692.9359856116266,11,1175.6499900080742,True,60.42763900756836,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc201,1632.12,4,1719.084998996611,4,1481.9698267212164,True,61.64539813995361,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc202,1538.88,3,1630.1636891544033,4,1405.3135251331064,True,60.45114541053772,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc203,1219.68,3,1223.72044495849,3,1092.6075401415087,True,64.55498695373535,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc204,917.2800000000001,3,932.887275174748,3,832.9350671203106,True,64.34006214141846,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc205,1510.32,4,1512.9969891011747,4,1304.3077492251507,True,61.24671959877014,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc206,1298.0800000000002,3,1304.073307211489,3,1164.351167153115,True,64.88238143920898,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc207,1189.44,3,1192.1303027287656,3,1064.4020560078263,True,63.33421611785889,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,lrc208,955.3600000000001,3,955.0885080530428,3,852.757596475931,True,63.74320602416992,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,bar-n100-1,990.3529411764706,6,1028.235294117647,6,760.0,True,61.33650469779968,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,bar-n100-2,707.8888888888888,5,762.6666666666666,6,572.0,True,60.1179358959198,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,bar-n100-3,1009.2941176470589,6,1075.5882352941178,6,795.0,True,61.240867137908936,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,bar-n100-4,2070.0,12,2154.133333333333,13,1154.0,True,60.59782433509827,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,bar-n100-5,1102.6315789473686,6,1171.0526315789475,6,890.0,True,61.0211284160614,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,bar-n100-6,935.75,3,1018.75,4,815.0,True,60.30226540565491,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,ber-n100-1,3271.7647058823527,13,3410.0,14,1870.0,True,60.89579224586487,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,ber-n100-2,2007.7647058823532,6,2198.1176470588234,7,1557.0,True,60.28773045539856,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,ber-n100-3,814.8571428571428,3,839.2857142857143,4,705.0,True,61.20424509048462,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,ber-n100-4,572.0,3,609.0526315789474,3,526.0,True,61.4268159866333,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,ber-n100-5,1206.2222222222222,5,1217.7222222222222,5,953.0,True,60.7436888217926,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,ber-n100-6,4090.9333333333334,14,4550.0,15,2275.0,True,60.56055688858032,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,ber-n100-7,2647.8947368421054,7,2809.3684210526317,7,2053.0,True,60.42635726928711,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,nyc-n100-1,979.8181818181818,6,1024.6363636363635,6,663.0,True,60.75861835479736,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,nyc-n100-2,767.7272727272727,4,852.3636363636364,5,586.0,True,61.45240926742554,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,nyc-n100-3,637.0,3,683.1999999999999,4,488.0,True,61.60956144332886,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,nyc-n100-4,624.1666666666667,2,700.0,3,560.0,True,62.41209053993225,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,nyc-n100-5,790.6363636363636,2,852.7272727272727,3,670.0,True,64.02853798866272,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,poa-n100-1,2698.7058823529414,12,2959.4117647058824,13,1677.0,True,60.965115785598755,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,poa-n100-2,2981.8125,15,3278.0,16,1639.0,True,60.79309630393982,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,poa-n100-3,1970.4736842105262,10,2055.7894736842104,12,1260.0,True,60.64614224433899,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,poa-n100-4,2262.0,7,2291.578947368421,9,1555.0,True,60.314857959747314,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,poa-n100-5,844.2352941176471,6,891.5882352941177,6,659.0,True,60.28861689567566,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,poa-n100-6,655.6666666666667,3,675.5,3,579.0,True,61.24500632286072,36.30737233161926,13,23.979509830474854
combo_0,0,0,0,0,poa-n100-7,999.0588235294118,5,1016.0588235294118,6,751.0,True,60.286930561065674,36.30737233161926,13,23.979509830474854
combo_1,0,1,0,0,lc101,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.29368257522583,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc102,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.40224504470825,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc103,1407.6,9,1159.0105788377905,10,827.8646991698504,True,60.00811195373535,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc104,1169.6,9,1146.0399771180334,10,818.5999836557382,True,60.896878719329834,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc105,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.01948571205139,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc106,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.82825207710266,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc107,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.72678303718567,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc108,1156.3999999999999,10,1157.0148873174508,10,826.4392052267506,True,60.605836391448975,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc109,1361.36,9,1158.943258572759,10,827.8166132662566,True,60.560941219329834,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc201,663.0400000000001,3,662.5433434720816,3,591.5565566715013,True,62.247135162353516,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc202,663.0400000000001,3,662.5433434720816,3,591.5565566715013,True,62.07700848579407,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc203,661.9200000000001,3,662.1142559143073,3,591.1734427806314,True,62.641910552978516,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc204,661.9200000000001,3,669.0164926382955,3,597.3361541413352,True,62.71070623397827,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc205,659.6800000000001,3,659.5410781718344,3,588.8759626534236,True,60.85308480262756,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc206,658.5600000000001,3,659.1119906140601,3,588.4928487625536,True,60.410576820373535,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc207,658.5600000000001,3,658.880679997358,3,588.2863214262125,True,62.21465492248535,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lc208,658.5600000000001,3,658.922656736287,3,588.323800657399,True,61.4133358001709,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr101,2905.76,19,2905.4066616450796,19,1650.799239571068,True,60.04238486289978,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr102,2499.84,17,2499.1183270546653,17,1487.570432770634,True,60.25168800354004,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr103,1965.3600000000001,13,1964.8667755364581,13,1292.675510221354,True,60.721166372299194,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr104,1377.6799999999998,9,1497.9159533899242,10,1069.9399667070888,True,60.31891584396362,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr105,2148.12,14,2148.2931879400417,14,1377.1110179102832,True,60.34073519706726,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr106,1854.44,12,1853.872648317519,12,1252.616654268594,True,60.91102719306946,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr107,1555.3999999999999,10,1555.8384463562165,10,1111.3131759687262,True,60.19444131851196,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr108,1317.84,9,1317.7937858608357,9,968.9660190153205,True,60.41592741012573,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr109,1740.96,11,1859.0254122794317,12,1256.0982515401565,True,60.279654026031494,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr110,1622.6,10,1705.5070367456776,11,1184.3798866289428,True,60.443928956985474,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr111,1552.6,10,1552.4610226152104,10,1108.900730439436,True,60.4011754989624,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr112,1365.4399999999998,9,1365.123117008949,9,1003.7669978006979,True,60.22398138046265,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr201,1453.4799999999998,4,1466.0504331064544,4,1263.836580264185,True,60.28429555892944,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr202,1341.7600000000002,3,1460.5095346482158,4,1259.0599436622551,True,61.0475800037384,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr203,1062.88,3,1068.4012076140611,3,953.9296496554117,True,64.36851263046265,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr204,916.9200000000001,2,916.9744565240326,2,849.0504227074375,True,63.395328760147095,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr205,1180.48,3,1182.4651454838374,3,1055.7724513248547,True,63.56382727622986,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr206,1043.8400000000001,3,1043.420487857747,3,931.6254355872741,True,60.67119860649109,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr207,975.24,2,976.8659554293038,2,904.5055142863923,True,63.185600996017456,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr208,793.8000000000001,2,802.8569149500663,2,743.3860323611725,True,70.69783973693848,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr209,1042.72,3,1063.7771838194392,3,949.801056981642,True,63.95612049102783,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr210,1079.68,3,1079.9303900567684,3,964.223562550686,True,62.526676177978516,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lr211,984.96,2,1073.0494937186913,3,958.0799051059744,True,62.82992506027222,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc101,2666.04,14,2725.1432243917397,15,1703.2145152448372,True,60.56126832962036,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc102,2305.84,12,2399.7049577923717,13,1578.7532617055076,True,60.60327911376953,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc103,1812.96,11,1812.5814501625086,11,1258.7371181684089,True,60.813918113708496,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc104,1579.1999999999998,10,1579.8925951800377,10,1128.4947108428842,True,60.129831314086914,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc105,2489.76,13,2620.2628172557297,14,1679.6556520870063,True,60.51679754257202,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc106,2052.0,11,2256.7209241602213,12,1524.8114352433927,True,60.03852343559265,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc107,1771.2,11,1771.4085763352643,11,1230.144844677267,True,60.093059062957764,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc108,1605.8,10,1696.0324262385316,11,1177.8002959989803,True,60.5874547958374,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc201,1632.12,4,1689.3946042291016,4,1456.3746588181912,True,60.92490196228027,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc202,1538.88,3,1539.1788457746675,3,1374.2668265845243,True,61.73647141456604,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc203,1219.68,3,1346.3447826378465,4,1160.6420539981436,True,61.52327919006348,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc204,917.2800000000001,3,928.7755523027571,3,829.2638859846045,True,62.8034610748291,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc205,1510.32,4,1512.9969891011747,4,1304.3077492251507,True,60.018967628479004,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc206,1298.0800000000002,3,1298.1171644412746,3,1159.033182536852,True,63.7524893283844,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc207,1189.44,3,1192.8354341148226,3,1065.03163760252,True,66.65701699256897,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,lrc208,955.3600000000001,3,972.4784966225342,3,868.2843719844054,True,62.93175172805786,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-1,990.3529411764706,6,1036.3529411764707,6,766.0,True,60.812400341033936,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-2,707.8888888888888,5,748.0,6,561.0,True,60.93281006813049,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-3,1009.2941176470589,6,1044.4705882352941,6,772.0,True,60.68340539932251,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-4,2070.0,12,2161.6,13,1158.0,True,60.48689866065979,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-5,1102.6315789473686,6,1161.842105263158,6,883.0,True,60.93485760688782,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,bar-n100-6,935.75,3,991.25,4,793.0,True,60.56104230880737,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-1,3271.7647058823527,13,3424.5882352941176,14,1878.0,True,60.635573863983154,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-2,2007.7647058823532,6,2206.5882352941176,7,1563.0,True,60.54365372657776,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-3,814.8571428571428,3,822.6190476190476,4,691.0,True,62.45909333229065,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-4,572.0,3,610.2105263157895,3,527.0,True,65.75197958946228,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-5,1206.2222222222222,5,1220.2777777777776,5,955.0,True,60.421228647232056,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-6,4090.9333333333334,14,4314.0,15,2157.0,True,60.46761775016785,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,ber-n100-7,2647.8947368421054,7,2790.9473684210525,8,1964.0,True,60.67542791366577,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-1,979.8181818181818,6,1063.6363636363635,7,650.0,True,60.42843174934387,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-2,767.7272727272727,4,803.1818181818182,4,589.0,True,60.47018623352051,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-3,637.0,3,669.1999999999999,4,478.0,True,63.000648975372314,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-4,624.1666666666667,2,707.5,3,566.0,True,60.13635039329529,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,nyc-n100-5,790.6363636363636,2,847.6363636363636,3,666.0,True,60.587437868118286,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-1,2698.7058823529414,12,2924.1176470588234,13,1657.0,True,60.12670850753784,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-2,2981.8125,15,3192.0,16,1596.0,True,60.12077498435974,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-3,1970.4736842105262,10,2067.2105263157896,12,1267.0,True,60.56071329116821,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-4,2262.0,7,2286.4736842105262,8,1609.0,True,60.65589618682861,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-5,844.2352941176471,6,864.529411764706,6,639.0,True,60.008726835250854,44.366233825683594,8,19.033332586288452
