Combination_ID,Selection_Idx,Crossover_Idx,Mutation_Idx,LocalSearch_Idx,Instance,BKS_Fitness,BKS_Vehicles,Best_Fitness,Best_Vehicles,Best_Distance,Is_Feasible,Total_Time,Time_To_Best,Num_Improvements,Longest_Stagnation
combo_1,0,1,0,0,poa-n100-6,655.6666666666667,3,690.6666666666667,3,592.0,True,60.43937087059021,44.366233825683594,8,19.033332586288452
combo_1,0,1,0,0,poa-n100-7,999.0588235294118,5,997.1176470588235,6,737.0,True,60.64138054847717,44.366233825683594,8,19.033332586288452
combo_2,0,0,2,0,lc101,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.97958159446716,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc102,1160.6,10,1160.5116137199673,10,828.9368669428338,True,60.388662338256836,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc103,1407.6,9,1159.0105788377905,10,827.8646991698504,True,60.314860105514526,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc104,1169.6,9,1146.0399771180337,10,818.5999836557384,True,60.51868033409119,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc105,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.430352210998535,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc106,1160.6,10,1160.511613719967,10,828.9368669428337,True,60.20359468460083,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc107,1160.6,10,1160.5116137199673,10,828.9368669428338,True,60.71877670288086,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc108,1156.3999999999999,10,1157.0148873174508,10,826.4392052267506,True,60.681843519210815,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc109,1361.36,9,1158.9432585727593,10,827.8166132662567,True,61.132542848587036,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc201,663.0400000000001,3,662.5433434720816,3,591.5565566715013,True,61.278069496154785,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc202,663.0400000000001,3,662.5433434720816,3,591.5565566715013,True,60.89702129364014,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc203,661.9200000000001,3,662.1142559143073,3,591.1734427806314,True,61.83579134941101,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc204,661.9200000000001,3,668.3728318720863,3,596.7614570286485,True,61.10729622840881,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc205,659.6800000000001,3,659.5410781718344,3,588.8759626534236,True,61.80789494514465,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc206,658.5600000000001,3,659.1119906140601,3,588.4928487625536,True,60.16190433502197,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc207,658.5600000000001,3,658.880679997358,3,588.2863214262125,True,60.45723366737366,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lc208,658.5600000000001,3,658.922656736287,3,588.323800657399,True,60.58824110031128,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr101,2905.76,19,2905.40666164508,19,1650.7992395710683,True,60.79408240318298,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr102,2499.84,17,2607.153026646188,17,1551.8768015751118,True,60.75983738899231,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr103,1965.3600000000001,13,1994.401887911712,13,1312.1065052050737,True,60.64465928077698,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr104,1377.6799999999998,9,1564.366515821442,11,1086.3656359871125,True,60.47531867027283,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr105,2148.12,14,2248.268170262917,15,1405.167606414323,True,60.800721883773804,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr106,1854.44,12,1853.8726483175194,12,1252.6166542685942,True,60.954631328582764,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr107,1555.3999999999999,10,1656.5748270550594,11,1150.3991854549024,True,60.91853070259094,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr108,1317.84,9,1317.7937858608357,9,968.9660190153205,True,60.730297803878784,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr109,1740.96,11,1859.9446527362952,12,1256.7193599569562,True,60.38409090042114,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr110,1622.6,10,1697.7771468976184,11,1179.0119075677906,True,60.96201705932617,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr111,1552.6,10,1563.4412180222873,10,1116.7437271587767,True,60.41017723083496,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr112,1365.4399999999998,9,1559.0912218209533,10,1113.6365870149666,True,60.06009578704834,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr201,1453.4799999999998,4,1470.8426964572836,4,1267.9678417735204,True,60.5025315284729,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr202,1341.7600000000002,3,1505.2016044139248,4,1297.5875900120043,True,61.38619089126587,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr203,1062.88,3,1063.3239764151936,3,949.3964075135656,True,61.077027559280396,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr204,916.9200000000001,2,916.9744565240326,2,849.0504227074375,True,64.24323987960815,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr205,1180.48,3,1296.6730827314818,4,1117.8216230443809,True,61.0164053440094,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr206,1043.8400000000001,3,1043.4204878577468,3,931.625435587274,True,61.66027235984802,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr207,975.24,2,1125.1986714404732,3,1004.6416709289938,True,65.09695553779602,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr208,793.8000000000001,2,805.0087370724871,2,745.3784602523028,True,63.459617376327515,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr209,1042.72,3,1086.9308733597286,3,970.4739940711862,True,61.46442198753357,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr210,1079.68,3,1079.9303900567684,3,964.223562550686,True,60.59673762321472,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lr211,984.96,2,1077.0781410483396,3,961.676911650303,True,66.7856707572937,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc101,2666.04,14,2841.192971012084,16,1732.4347384220023,True,60.70745325088501,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc102,2305.84,12,2399.7049577923717,13,1578.7532617055076,True,60.33279466629028,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc103,1812.96,11,1830.3554742137885,11,1271.080190426242,True,60.70590591430664,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc104,1579.1999999999998,10,1680.043614379815,11,1166.696954430427,True,60.30544877052307,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc105,2489.76,13,2579.794254869199,14,1653.714265941794,True,60.58295130729675,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc106,2052.0,11,2323.04180470291,13,1528.3169767782304,True,60.647695541381836,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc107,1771.2,11,1771.4085763352648,11,1230.1448446772672,True,60.11869215965271,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc108,1605.8,10,1718.3586029808932,11,1193.304585403398,True,60.09609007835388,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc201,1632.12,4,1727.5985016273828,5,1439.665418022819,True,60.46146750450134,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc202,1538.88,3,1751.702434562645,5,1459.7520288022042,True,60.416438579559326,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc203,1219.68,3,1381.7791872091748,4,1191.188954490668,True,62.05727434158325,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc204,917.2800000000001,3,935.8726336328093,3,835.6005657435796,True,63.017001152038574,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc205,1510.32,4,1517.662158194735,4,1308.3294467195992,True,60.59346079826355,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc206,1298.0800000000002,3,1379.5139678830494,4,1189.2361792095255,True,61.00200653076172,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc207,1189.44,3,1199.345533514116,3,1070.8442263518891,True,61.98169469833374,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,lrc208,955.3600000000001,3,974.2378468456195,3,869.8552203978745,True,61.66627383232117,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,bar-n100-1,990.3529411764706,6,1060.7058823529412,6,784.0,True,60.496360540390015,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,bar-n100-2,707.8888888888888,5,784.0,6,588.0,True,60.25332999229431,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,bar-n100-3,1009.2941176470589,6,1093.1764705882354,6,808.0,True,60.98128414154053,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,bar-n100-4,2070.0,12,2260.0666666666666,14,1169.0,True,60.57622194290161,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,bar-n100-5,1102.6315789473686,6,1216.5263157894738,7,889.0,True,60.18717169761658,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,bar-n100-6,935.75,3,1018.75,4,815.0,True,60.7499942779541,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,ber-n100-1,3271.7647058823527,13,3486.5882352941176,14,1912.0,True,60.152180671691895,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,ber-n100-2,2007.7647058823532,6,2219.2941176470586,7,1572.0,True,60.38679766654968,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,ber-n100-3,814.8571428571428,3,841.6666666666666,4,707.0,True,61.262497425079346,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,ber-n100-4,572.0,3,622.9473684210526,3,538.0,True,62.12297558784485,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,ber-n100-5,1206.2222222222222,5,1252.2222222222222,5,980.0,True,60.94619107246399,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,ber-n100-6,4090.9333333333334,14,13551.2,15,2116.0,False,60.307488441467285,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,ber-n100-7,2647.8947368421054,7,2813.684210526316,8,1980.0,True,60.2237286567688,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,nyc-n100-1,979.8181818181818,6,1058.7272727272727,7,647.0,True,60.841723680496216,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,nyc-n100-2,767.7272727272727,4,874.1818181818182,5,601.0,True,61.4056670665741,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,nyc-n100-3,637.0,3,705.5999999999999,4,504.0,True,61.3381724357605,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,nyc-n100-4,624.1666666666667,2,722.5,3,578.0,True,60.805306911468506,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,nyc-n100-5,790.6363636363636,2,846.3636363636364,3,665.0,True,63.82304120063782,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,poa-n100-1,2698.7058823529414,12,3036.176470588235,14,1665.0,True,60.65599250793457,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,poa-n100-2,2981.8125,15,3312.0,16,1656.0,True,60.28169345855713,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,poa-n100-3,1970.4736842105262,10,2142.2631578947367,12,1313.0,True,60.519426345825195,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,poa-n100-4,2262.0,7,2347.578947368421,9,1593.0,True,60.334962606430054,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,poa-n100-5,844.2352941176471,6,896.470588235294,7,635.0,True,61.05073356628418,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,poa-n100-6,655.6666666666667,3,686.0,3,588.0,True,60.93865203857422,34.90290880203247,8,25.32926654815674
combo_2,0,0,2,0,poa-n100-7,999.0588235294118,5,1012.0000000000001,6,748.0,True,60.23221755027771,34.90290880203247,8,25.32926654815674
combo_3,0,0,0,3,lc101,1160.6,10,18957.672406997262,17,2378.493661516973,False,60.25430369377136,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc102,1160.6,10,15731.003198072456,16,2205.9982945911106,False,60.35692739486694,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc103,1407.6,9,15467.853575099829,14,2407.854932631055,False,60.15391230583191,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc104,1169.6,9,2866.791119134517,12,1937.0210264422412,True,60.364439487457275,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc105,1160.6,10,16639.07271520432,14,2127.449013283662,False,60.23424792289734,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc106,1160.6,10,16688.260497070445,15,2479.696816499951,False,60.15879678726196,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc107,1160.6,10,14411.09323949176,15,2571.0759941019305,False,60.23244023323059,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc108,1156.3999999999999,10,15451.231667113243,14,2526.7374119116816,False,60.22886300086975,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc109,1361.36,9,2796.328401152104,12,1889.4110818595298,True,60.3018753528595,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc201,663.0400000000001,3,662.5433434720817,3,591.5565566715014,True,60.095433950424194,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc202,663.0400000000001,3,1067.2471186118428,4,920.0406194929681,True,60.16930651664734,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc203,661.9200000000001,3,1658.7359578503258,4,1429.944791250281,True,60.58931493759155,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc204,661.9200000000001,3,1088.6836099847208,4,938.5203534351041,True,60.35038900375366,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc205,659.6800000000001,3,1122.6764077452967,4,967.8244894356008,True,60.24307918548584,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc206,658.5600000000001,3,994.7556039941265,4,857.5479344776953,True,60.22764563560486,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc207,658.5600000000001,3,904.8296104722566,4,780.0255262691868,True,60.18655252456665,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lc208,658.5600000000001,3,2702.3506902293184,8,2047.2353713858472,True,60.524935245513916,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr101,2905.76,19,3841.390279465856,23,2000.7241038884667,True,60.036309003829956,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr102,2499.84,17,22688.544479800355,21,2380.7307970272013,False,60.219791412353516,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr103,1965.3600000000001,13,16260.154091610611,20,2077.8116784238914,False,60.11097526550293,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr104,1377.6799999999998,9,13448.929619850065,15,1754.609591069585,False,60.292141914367676,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr105,2148.12,14,17231.346987996396,20,1878.000589925399,False,60.17165565490723,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr106,1854.44,12,17609.53890441133,19,2247.6440024697577,False,60.33032941818237,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr107,1555.3999999999999,10,3446.2418826170633,17,2051.334453938728,True,60.02292490005493,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr108,1317.84,9,3214.246948795967,17,1913.2422314261705,True,60.37007141113281,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr109,1740.96,11,14175.952723551822,20,2001.3367190288595,False,60.18214011192322,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr110,1622.6,10,15500.27022505118,17,1950.0950347364762,False,60.20967936515808,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr111,1552.6,10,15705.565464930442,18,1996.6732280603896,False,60.192782402038574,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr112,1365.4399999999998,9,3190.607670130071,16,1945.4924817866283,True,60.38056921958923,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr201,1453.4799999999998,4,9932.84763359152,6,1628.9025438004996,False,60.13298940658569,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr202,1341.7600000000002,3,1748.4276858139544,4,1507.26524639134,True,60.18042826652527,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr203,1062.88,3,1833.260134770466,4,1580.3966679055743,True,60.22271108627319,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr204,916.9200000000001,2,1119.680349563754,3,999.7145978247802,True,60.092693567276,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr205,1180.48,3,2049.7652821026513,4,1767.0390362953892,True,60.46638321876526,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr206,1043.8400000000001,3,1841.5409013271628,4,1587.5352597647957,True,60.44504427909851,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr207,975.24,2,1412.2276259678958,3,1260.9175231856211,True,60.44945502281189,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr208,793.8000000000001,2,1376.5410578463293,3,1229.0545159342225,True,60.20860838890076,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr209,1042.72,3,1578.454610390295,5,1315.3788419919126,True,60.01022124290466,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr210,1079.68,3,1750.7298474658085,6,1411.8789092466197,True,60.165607929229736,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lr211,984.96,2,1283.8367124306658,3,1146.2827789559515,True,60.21540427207947,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc101,2666.04,14,28036.035453350745,22,2909.265988344376,False,60.10232901573181,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc102,2305.84,12,4171.038320317766,19,2369.9081365441853,True,60.012386322021484,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc103,1812.96,11,20121.80578894738,19,2372.40399432391,False,60.33610391616821,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc104,1579.1999999999998,10,21481.321103548235,16,2408.8029010497607,False,60.03595566749573,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc105,2489.76,13,25606.823586313,19,2389.098342939724,False,60.274927616119385,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc106,2052.0,11,23876.146601029875,18,2703.68514105745,False,60.084752559661865,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc107,1771.2,11,3236.715941326977,17,1926.616631742248,True,60.10094332695007,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc108,1605.8,10,3860.62515295795,19,2193.537018726108,True,60.46130037307739,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc201,1632.12,4,3071.730092366254,8,2327.0682517926166,True,60.30241632461548,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc202,1538.88,3,2259.1012677951608,5,1882.5843898293006,True,60.059552907943726,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc203,1219.68,3,1965.0960491739436,5,1637.5800409782864,True,60.15699005126953,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc204,917.2800000000001,3,1209.4258603115375,4,1042.6085002685668,True,60.02448558807373,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc205,1510.32,4,3125.12932622554,5,2604.274438521283,True,60.190476417541504,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc206,1298.0800000000002,3,2308.5248159999196,5,1923.770679999933,True,60.1172411441803,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc207,1189.44,3,1863.522284259866,4,1606.4847278102293,True,60.34589767456055,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,lrc208,955.3600000000001,3,1746.013283705674,6,1408.0752287948983,True,60.38465857505798,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,bar-n100-1,990.3529411764706,6,1301.6470588235293,7,922.0,True,60.33543109893799,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,bar-n100-2,707.8888888888888,5,831.8333333333333,5,651.0,True,60.15167546272278,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,bar-n100-3,1009.2941176470589,6,1327.0588235294117,7,940.0,True,60.235992670059204,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,bar-n100-4,2070.0,12,2626.0,15,1313.0,True,60.030293703079224,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,bar-n100-5,1102.6315789473686,6,1531.2631578947369,7,1119.0,True,60.33099937438965,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,bar-n100-6,935.75,3,1162.5,4,930.0,True,60.1284716129303,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,ber-n100-1,3271.7647058823527,13,4222.058823529412,16,2175.0,True,60.17392659187317,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,ber-n100-2,2007.7647058823532,6,2922.058823529412,8,1987.0,True,60.23946142196655,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,ber-n100-3,814.8571428571428,3,995.2380952380952,4,836.0,True,60.33919167518616,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,ber-n100-4,572.0,3,786.8421052631579,4,650.0,True,60.03168058395386,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,ber-n100-5,1206.2222222222222,5,1405.5555555555554,5,1100.0,True,60.00304913520813,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,ber-n100-6,4090.9333333333334,14,16706.4,15,2211.0,False,60.057239294052124,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,ber-n100-7,2647.8947368421054,7,3777.052631578947,9,2563.0,True,60.20004940032959,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,nyc-n100-1,979.8181818181818,6,1399.090909090909,8,810.0,True,60.287996768951416,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,nyc-n100-2,767.7272727272727,4,1035.6363636363637,5,712.0,True,60.10960626602173,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,nyc-n100-3,637.0,3,837.0,5,558.0,True,60.04885911941528,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,nyc-n100-4,624.1666666666667,2,855.0,3,684.0,True,60.0861930847168,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,nyc-n100-5,790.6363636363636,2,987.6363636363636,3,776.0,True,60.29667043685913,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,poa-n100-1,2698.7058823529414,12,3636.705882352941,15,1932.0,True,60.08523964881897,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,poa-n100-2,2981.8125,15,15523.0,16,1804.0,False,60.10804772377014,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,poa-n100-3,1970.4736842105262,10,2445.4736842105262,13,1452.0,True,60.2800076007843,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,poa-n100-4,2262.0,7,3148.421052631579,11,1994.0,True,60.19819784164429,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,poa-n100-5,844.2352941176471,6,1263.235294117647,8,859.0,True,60.350873708724976,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,poa-n100-6,655.6666666666667,3,784.0,3,672.0,True,60.25035285949707,59.01169991493225,47,6.481289386749268
combo_3,0,0,0,3,poa-n100-7,999.0588235294118,5,1297.4117647058822,7,919.0,True,60.11870551109314,59.01169991493225,47,6.481289386749268
